,datetime,open,high,low,close,volume
1503,2025-03-30 07:30:00,165.98,165.98,165.08,165.08,31.6506
1504,2025-03-30 08:00:00,165.08,166.0,165.08,165.81,51.7719
1505,2025-03-30 08:30:00,165.79,167.75,165.78,167.38,26.9203
1506,2025-03-30 09:00:00,167.47,167.63,166.65,167.32,29.7333
1507,2025-03-30 09:30:00,167.36,167.56,166.46,166.46,34.7579
1508,2025-03-30 10:00:00,166.46,166.95,165.47,165.61,42.9919
1509,2025-03-30 10:30:00,165.58,165.69,164.57,164.84,46.3013
1510,2025-03-30 11:00:00,164.78,166.04,164.62,165.04,36.8995
1511,2025-03-30 11:30:00,164.98,165.5,164.63,165.27,28.6759
1512,2025-03-30 12:00:00,165.33,165.7,164.49,165.63,37.9129
1513,2025-03-30 12:30:00,165.63,165.76,164.57,164.93,24.8235
1514,2025-03-30 13:00:00,165.1,165.21,164.11,164.11,54.1537
1515,2025-03-30 13:30:00,164.25,164.29,162.62,163.1,86.2574
1516,2025-03-30 14:00:00,163.04,164.32,162.88,163.36,63.0988
1517,2025-03-30 14:30:00,163.35,164.3,163.1,163.65,31.398
1518,2025-03-30 15:00:00,163.65,164.84,163.5,164.34,19.8324
1519,2025-03-30 15:30:00,164.39,164.84,163.73,163.93,29.9205
1520,2025-03-30 16:00:00,163.94,164.69,163.77,164.06,18.9194
1521,2025-03-30 16:30:00,164.06,164.08,161.79,162.23,61.6762
1522,2025-03-30 17:00:00,162.2,163.24,161.51,162.95,34.6645
1523,2025-03-30 17:30:00,162.97,163.45,162.66,163.44,17.753
1524,2025-03-30 18:00:00,163.46,165.39,163.46,165.33,79.4345
1525,2025-03-30 18:30:00,165.39,166.12,164.93,166.12,17.7147
1526,2025-03-30 19:00:00,166.12,167.15,165.44,165.46,44.373
1527,2025-03-30 19:30:00,165.45,166.15,165.11,165.11,26.9417
1528,2025-03-30 20:00:00,165.11,165.56,164.62,165.32,11.9708
1529,2025-03-30 20:30:00,165.28,166.03,165.22,165.83,14.1806
1530,2025-03-30 21:00:00,166.03,166.99,165.98,166.61,24.4245
1531,2025-03-30 21:30:00,166.61,166.63,164.14,164.67,11.7429
1532,2025-03-30 22:00:00,164.61,164.61,161.8,163.45,38.6323
1533,2025-03-30 22:30:00,163.44,165.43,163.32,164.11,24.0122
1534,2025-03-30 23:00:00,164.13,164.25,162.3,162.3,20.5426
1535,2025-03-30 23:30:00,162.3,163.5,162.24,163.5,18.1226
1536,2025-03-31 00:00:00,163.51,164.1,162.45,162.56,30.5292
1537,2025-03-31 00:30:00,162.68,162.68,159.79,160.78,78.4092
1538,2025-03-31 01:00:00,160.77,164.44,160.6,164.31,39.0315
1539,2025-03-31 01:30:00,164.29,164.29,162.48,163.04,62.8826
1540,2025-03-31 02:00:00,163.07,163.07,161.8,162.01,23.2717
1541,2025-03-31 02:30:00,161.99,163.63,161.8,162.27,18.5777
1542,2025-03-31 03:00:00,162.27,162.73,160.74,161.34,33.0505
1543,2025-03-31 03:30:00,161.43,161.78,159.9,159.91,38.6172
1544,2025-03-31 04:00:00,159.99,160.78,159.29,159.68,27.8462
1545,2025-03-31 04:30:00,159.65,161.28,159.34,160.51,31.6372
1546,2025-03-31 05:00:00,160.49,162.02,160.49,161.66,23.1272
1547,2025-03-31 05:30:00,161.47,161.63,160.39,160.58,32.1274
1548,2025-03-31 06:00:00,160.72,161.05,159.4,159.4,40.8774
1549,2025-03-31 06:30:00,159.4,159.9,158.94,159.2,34.1773
1550,2025-03-31 07:00:00,159.27,160.13,157.74,158.29,58.6042
1551,2025-03-31 07:30:00,158.31,158.42,156.25,156.91,96.2743
1552,2025-03-31 08:00:00,156.92,157.4,155.87,155.88,102.6952
1553,2025-03-31 08:30:00,155.88,155.92,153.27,153.28,178.9829
1554,2025-03-31 09:00:00,153.27,154.22,152.91,153.0,140.9189
1555,2025-03-31 09:30:00,153.04,153.52,152.25,152.49,55.0414
1556,2025-03-31 10:00:00,152.46,153.92,151.89,153.86,414.106
1557,2025-03-31 10:30:00,153.88,155.8,153.8,155.46,38.2296
1558,2025-03-31 11:00:00,155.63,156.02,154.7,154.92,25.5205
1559,2025-03-31 11:30:00,154.92,156.71,154.65,156.35,41.894
1560,2025-03-31 12:00:00,156.27,156.47,155.15,156.33,21.5488
1561,2025-03-31 12:30:00,156.32,159.39,156.19,158.83,175.1083
1562,2025-03-31 13:00:00,158.89,159.18,158.18,158.43,28.0198
1563,2025-03-31 13:30:00,158.58,158.6,155.22,157.44,67.0168
1564,2025-03-31 14:00:00,157.61,160.34,157.61,158.72,65.1012
1565,2025-03-31 14:30:00,158.87,162.42,158.87,162.42,81.6651
1566,2025-03-31 15:00:00,162.42,162.87,160.93,161.9,45.6203
1567,2025-03-31 15:30:00,161.87,162.26,161.51,161.52,21.7637
1568,2025-03-31 16:00:00,161.52,162.0,160.07,161.39,43.8108
1569,2025-03-31 16:30:00,161.3,161.31,159.9,159.93,22.9712
1570,2025-03-31 17:00:00,159.92,160.74,159.34,159.4,23.9238
1571,2025-03-31 17:30:00,159.4,159.65,157.53,158.1,99.1307
1572,2025-03-31 18:00:00,158.14,160.67,158.12,160.67,30.6804
1573,2025-03-31 18:30:00,160.66,162.42,160.64,161.17,31.6287
1574,2025-03-31 19:00:00,161.16,162.38,160.98,160.98,15.8143
1575,2025-03-31 19:30:00,160.98,161.17,159.41,159.41,27.3017
1576,2025-03-31 20:00:00,159.58,160.24,159.56,160.02,21.3946
1577,2025-03-31 20:30:00,160.11,160.14,158.62,158.73,23.5187
1578,2025-03-31 21:00:00,158.88,159.52,158.85,159.14,13.5437
1579,2025-03-31 21:30:00,159.13,159.56,158.72,158.84,8.7726
1580,2025-03-31 22:00:00,158.84,158.99,158.04,158.31,15.2041
1581,2025-03-31 22:30:00,158.26,159.23,158.25,159.23,8.7461
1582,2025-03-31 23:00:00,159.23,160.34,159.05,159.05,19.34
1583,2025-03-31 23:30:00,159.05,159.85,158.84,159.62,11.3054
1584,2025-04-01 00:00:00,159.55,160.97,159.34,160.72,33.0113
1585,2025-04-01 00:30:00,160.61,161.15,159.58,160.29,31.7073
1586,2025-04-01 01:00:00,160.4,160.54,159.29,160.46,28.6618
1587,2025-04-01 01:30:00,160.47,160.48,159.47,159.8,14.4834
1588,2025-04-01 02:00:00,159.78,161.15,159.75,160.68,18.1095
1589,2025-04-01 02:30:00,160.67,161.65,160.5,161.65,14.079
1590,2025-04-01 03:00:00,161.65,162.11,161.26,161.26,22.1755
1591,2025-04-01 03:30:00,161.26,161.88,161.26,161.66,62.5236
1592,2025-04-01 04:00:00,161.78,161.93,160.87,161.38,53.1609
1593,2025-04-01 04:30:00,161.52,162.02,161.31,161.82,18.1842
1594,2025-04-01 05:00:00,161.83,163.74,161.76,163.68,106.9704
1595,2025-04-01 05:30:00,163.73,163.93,162.54,162.56,25.2499
1596,2025-04-01 06:00:00,162.56,163.49,162.26,163.38,16.1322
1597,2025-04-01 06:30:00,163.33,164.9,163.33,163.98,29.9705
1598,2025-04-01 07:00:00,163.98,165.66,163.9,165.65,76.5694
1599,2025-04-01 07:30:00,165.65,165.87,164.96,165.71,414.4789
1600,2025-04-01 08:00:00,165.72,168.3,165.11,168.3,102.775
1601,2025-04-01 08:30:00,168.29,168.88,167.58,168.75,60.4745
1602,2025-04-01 09:00:00,168.8,169.21,167.67,167.82,51.974
1603,2025-04-01 09:30:00,167.83,169.27,167.83,169.27,33.6744
1604,2025-04-01 10:00:00,169.27,169.27,168.05,168.08,49.2137
1605,2025-04-01 10:30:00,168.05,168.18,167.05,167.12,30.704
1606,2025-04-01 11:00:00,167.15,167.28,165.96,166.25,76.378
1607,2025-04-01 11:30:00,166.17,166.61,165.15,165.56,94.8571
1608,2025-04-01 12:00:00,165.59,166.96,165.48,166.43,299.846
1609,2025-04-01 12:30:00,166.34,166.58,165.39,166.44,43.2328
1610,2025-04-01 13:00:00,166.54,166.92,165.55,166.44,26.229
1611,2025-04-01 13:30:00,166.29,167.29,165.15,166.33,60.4102
1612,2025-04-01 14:00:00,165.94,166.26,162.98,164.37,93.3673
1613,2025-04-01 14:30:00,164.28,167.66,164.28,167.24,39.1489
1614,2025-04-01 15:00:00,167.27,170.54,167.24,169.7,92.0834
1615,2025-04-01 15:30:00,169.67,171.26,169.47,170.07,171.7277
1616,2025-04-01 16:00:00,170.07,170.93,168.96,169.22,142.8399
1617,2025-04-01 16:30:00,169.26,169.8,168.05,169.02,65.7675
1618,2025-04-01 17:00:00,168.98,169.37,168.38,169.04,48.961
1619,2025-04-01 17:30:00,168.98,169.46,168.45,169.09,43.2911
1620,2025-04-01 18:00:00,169.07,169.09,167.22,167.45,76.1927
1621,2025-04-01 18:30:00,167.46,167.82,166.71,167.09,19.4724
1622,2025-04-01 19:00:00,167.04,167.23,166.46,166.46,29.1447
1623,2025-04-01 19:30:00,166.46,167.33,166.44,167.33,32.1803
1624,2025-04-01 20:00:00,167.32,167.84,166.71,166.74,22.7269
1625,2025-04-01 20:30:00,166.72,168.3,166.37,168.12,29.4728
1626,2025-04-01 21:00:00,168.12,168.73,167.46,167.98,26.6077
1627,2025-04-01 21:30:00,167.9,168.5,167.45,167.45,26.2242
1628,2025-04-01 22:00:00,167.5,167.8,167.18,167.44,30.3005
1629,2025-04-01 22:30:00,167.54,167.84,166.81,166.81,355.3111
1630,2025-04-01 23:00:00,166.81,167.09,166.06,167.08,25.9835
1631,2025-04-01 23:30:00,167.09,167.66,166.06,166.06,16.7542
1632,2025-04-02 00:00:00,166.07,166.52,165.4,165.41,25.069
1633,2025-04-02 00:30:00,165.4,165.63,163.82,164.01,33.8629
1634,2025-04-02 01:00:00,164.05,164.44,163.55,163.72,20.2338
1635,2025-04-02 01:30:00,163.56,164.9,163.55,164.58,22.0184
1636,2025-04-02 02:00:00,164.69,164.78,161.71,162.96,61.3615
1637,2025-04-02 02:30:00,162.92,163.09,162.03,162.03,24.0515
1638,2025-04-02 03:00:00,162.04,162.99,162.03,162.27,120.6484
1639,2025-04-02 03:30:00,162.32,162.32,161.3,161.44,37.8268
1640,2025-04-02 04:00:00,161.43,162.37,161.3,162.02,24.6703
1641,2025-04-02 04:30:00,161.93,161.93,161.0,161.4,64.1611
1642,2025-04-02 05:00:00,161.5,161.5,159.29,159.29,74.5315
1643,2025-04-02 05:30:00,159.3,159.77,158.45,158.47,50.7945
1644,2025-04-02 06:00:00,158.45,159.33,158.4,159.27,46.0526
1645,2025-04-02 06:30:00,159.27,160.55,157.77,157.81,171.5082
1646,2025-04-02 07:00:00,157.84,158.79,157.68,158.22,53.2246
1647,2025-04-02 07:30:00,158.32,164.62,158.06,159.22,234.1422
1648,2025-04-02 08:00:00,159.23,160.19,158.62,160.08,59.3885
1649,2025-04-02 08:30:00,160.07,160.97,159.29,159.32,52.5394
1650,2025-04-02 09:00:00,159.29,161.5,159.24,160.19,102.7612
1651,2025-04-02 09:30:00,160.16,160.94,160.09,160.44,41.2606
1652,2025-04-02 10:00:00,160.43,161.25,159.97,160.06,63.5115
1653,2025-04-02 10:30:00,160.06,160.06,158.95,159.05,33.9279
1654,2025-04-02 11:00:00,158.96,159.5,158.72,158.72,30.0294
1655,2025-04-02 11:30:00,158.72,158.94,158.45,158.45,36.2666
1656,2025-04-02 12:00:00,158.45,158.83,157.48,157.48,41.9166
1657,2025-04-02 12:30:00,157.48,158.6,157.47,158.31,48.6664
1658,2025-04-02 13:00:00,158.25,158.42,156.51,156.51,53.757
1659,2025-04-02 13:30:00,156.52,160.48,156.08,158.46,153.1142
1660,2025-04-02 14:00:00,158.45,159.74,157.64,159.23,73.0274
1661,2025-04-02 14:30:00,159.17,159.6,158.18,159.09,60.5072
1662,2025-04-02 15:00:00,159.11,161.56,158.97,160.86,85.9993
1663,2025-04-02 15:30:00,160.92,164.44,160.87,162.77,176.3906
1664,2025-04-02 16:00:00,162.88,164.1,162.54,164.1,55.6862
1665,2025-04-02 16:30:00,164.11,164.48,163.1,164.11,63.2122
1666,2025-04-02 17:00:00,164.38,165.39,163.28,163.3,73.6301
1667,2025-04-02 17:30:00,163.28,163.37,161.0,161.93,74.7171
1668,2025-04-02 18:00:00,162.06,162.16,161.0,161.26,29.6005
1669,2025-04-02 18:30:00,161.26,163.03,161.26,162.52,32.4005
1670,2025-04-02 19:00:00,162.66,162.94,161.81,162.67,33.4537
1671,2025-04-02 19:30:00,162.37,164.33,162.29,164.0,51.0917
1672,2025-04-02 20:00:00,163.99,168.8,160.84,162.08,232.9137
1673,2025-04-02 20:30:00,162.04,162.54,158.71,160.81,213.0989
1674,2025-04-02 21:00:00,160.78,161.25,156.41,157.3,105.0648
1675,2025-04-02 21:30:00,157.31,158.28,157.02,157.79,30.0864
1676,2025-04-02 22:00:00,157.7,157.7,153.16,153.36,131.6014
1677,2025-04-02 22:30:00,153.33,153.4,150.26,150.56,157.1016
1678,2025-04-02 23:00:00,150.48,151.25,149.64,151.25,177.4745
1679,2025-04-02 23:30:00,151.32,151.72,150.09,150.18,92.2204
1680,2025-04-03 00:00:00,150.23,152.23,149.63,151.53,132.5265
1681,2025-04-03 00:30:00,151.53,153.8,151.51,153.79,74.6278
1682,2025-04-03 01:00:00,153.79,154.58,153.16,154.58,41.5454
1683,2025-04-03 01:30:00,154.59,155.69,154.07,154.96,38.1107
1684,2025-04-03 02:00:00,155.05,155.42,153.67,154.46,53.7804
1685,2025-04-03 02:30:00,154.52,155.8,154.16,155.79,19.031
1686,2025-04-03 03:00:00,155.79,155.8,154.86,155.3,23.8632
1687,2025-04-03 03:30:00,155.14,155.48,154.33,155.09,25.7633
1688,2025-04-03 04:00:00,155.09,155.73,154.9,155.27,19.3215
1689,2025-04-03 04:30:00,155.27,156.91,155.25,156.6,24.9784
1690,2025-04-03 05:00:00,156.62,157.19,155.98,156.13,30.2273
1691,2025-04-03 05:30:00,156.11,156.17,155.15,155.15,20.2763
1692,2025-04-03 06:00:00,155.15,155.42,154.18,154.44,23.0545
1693,2025-04-03 06:30:00,154.44,154.5,153.16,153.16,22.663
1694,2025-04-03 07:00:00,153.16,153.68,152.02,153.35,38.3151
1695,2025-04-03 07:30:00,153.27,153.5,152.24,153.31,23.16
1696,2025-04-03 08:00:00,153.26,154.25,153.16,153.16,31.4912
1697,2025-04-03 08:30:00,153.16,154.19,153.08,154.11,27.2968
1698,2025-04-03 09:00:00,154.12,154.44,153.16,153.26,30.926
1699,2025-04-03 09:30:00,153.46,154.13,152.89,152.89,32.3008
1700,2025-04-03 10:00:00,152.9,153.58,151.82,151.86,61.4853
1701,2025-04-03 10:30:00,151.98,152.3,150.45,150.51,65.7017
1702,2025-04-03 11:00:00,150.5,151.24,149.91,150.25,89.6701
1703,2025-04-03 11:30:00,150.18,151.09,149.81,150.78,39.1267
1704,2025-04-03 12:00:00,150.72,151.06,149.28,149.41,28.7556
1705,2025-04-03 12:30:00,149.42,150.25,146.72,146.75,144.2688
1706,2025-04-03 13:00:00,146.75,147.51,146.45,147.51,242.4138
1707,2025-04-03 13:30:00,147.28,149.7,147.28,149.53,87.5892
1708,2025-04-03 14:00:00,149.42,149.87,147.57,149.27,149.7554
1709,2025-04-03 14:30:00,149.32,149.38,146.59,147.12,84.6103
1710,2025-04-03 15:00:00,146.96,149.31,146.96,149.0,46.9365
1711,2025-04-03 15:30:00,149.14,150.07,149.02,149.96,36.6264
1712,2025-04-03 16:00:00,149.97,151.03,149.64,150.37,48.5085
1713,2025-04-03 16:30:00,150.31,150.47,148.52,148.58,37.7188
1714,2025-04-03 17:00:00,148.56,149.38,148.17,148.5,39.5409
1715,2025-04-03 17:30:00,148.52,149.7,148.27,149.08,25.0091
1716,2025-04-03 18:00:00,149.24,149.24,148.46,148.79,27.1681
1717,2025-04-03 18:30:00,148.71,151.33,148.46,150.28,58.6826
1718,2025-04-03 19:00:00,150.28,151.16,149.91,150.05,35.9724
1719,2025-04-03 19:30:00,150.05,150.59,149.91,150.29,21.2661
1720,2025-04-03 20:00:00,150.3,150.82,149.57,149.57,15.6149
1721,2025-04-03 20:30:00,149.57,151.41,149.43,151.2,20.6217
1722,2025-04-03 21:00:00,151.27,152.16,150.93,150.96,80.9835
1723,2025-04-03 21:30:00,150.92,152.48,150.83,152.07,32.4327
1724,2025-04-03 22:00:00,152.08,152.09,150.26,150.66,31.9474
1725,2025-04-03 22:30:00,150.7,151.24,150.7,151.24,17.3104
1726,2025-04-03 23:00:00,151.25,151.47,150.62,151.34,17.4775
1727,2025-04-03 23:30:00,151.41,151.72,150.89,151.14,27.6358
1728,2025-04-04 00:00:00,151.14,151.99,150.9,151.87,649.3899
1729,2025-04-04 00:30:00,151.78,152.0,149.71,149.8,72.4426
1730,2025-04-04 01:00:00,149.81,150.33,149.37,149.65,41.8815
1731,2025-04-04 01:30:00,149.65,149.8,147.28,147.83,652.3615
1732,2025-04-04 02:00:00,147.84,149.9,147.82,148.96,26.5423
1733,2025-04-04 02:30:00,149.0,149.9,148.67,148.88,20.2403
1734,2025-04-04 03:00:00,148.84,149.42,148.52,149.14,15.8344
1735,2025-04-04 03:30:00,149.26,149.26,148.46,148.86,23.6402
1736,2025-04-04 04:00:00,149.01,149.16,147.95,148.82,27.4943
1737,2025-04-04 04:30:00,148.9,149.15,148.22,148.3,15.8781
1738,2025-04-04 05:00:00,148.38,149.85,147.67,149.54,34.1543
1739,2025-04-04 05:30:00,149.62,150.25,149.3,150.1,35.5578
1740,2025-04-04 06:00:00,150.12,150.67,149.95,150.67,13.5539
1741,2025-04-04 06:30:00,150.67,150.67,149.87,150.11,11.8326
1742,2025-04-04 07:00:00,150.14,152.05,149.92,151.6,52.2077
1743,2025-04-04 07:30:00,151.57,152.37,151.08,151.86,34.3422
1744,2025-04-04 08:00:00,151.92,153.74,151.69,153.22,69.9481
1745,2025-04-04 08:30:00,153.3,153.8,152.8,153.43,37.5709
1746,2025-04-04 09:00:00,153.42,153.8,152.58,152.71,53.8936
1747,2025-04-04 09:30:00,152.71,153.8,152.4,153.47,40.5648
1748,2025-04-04 10:00:00,153.62,153.8,148.94,149.04,113.8584
1749,2025-04-04 10:30:00,149.11,149.82,147.81,147.97,52.5031
1750,2025-04-04 11:00:00,148.0,148.38,144.67,144.91,73.8094
1751,2025-04-04 11:30:00,144.87,147.23,144.53,147.23,82.4303
1752,2025-04-04 12:00:00,147.23,147.39,144.94,145.31,76.5773
1753,2025-04-04 12:30:00,145.33,147.39,145.24,147.39,94.1262
1754,2025-04-04 13:00:00,147.4,148.64,146.68,146.75,55.7435
1755,2025-04-04 13:30:00,146.78,149.88,145.54,149.42,81.3956
1756,2025-04-04 14:00:00,149.4,149.69,147.24,147.44,101.915
1757,2025-04-04 14:30:00,147.4,148.59,146.55,148.19,51.8087
1758,2025-04-04 15:00:00,148.06,152.07,148.05,150.6,108.2897
1759,2025-04-04 15:30:00,150.63,151.17,148.8,149.56,62.3783
1760,2025-04-04 16:00:00,149.49,150.9,149.16,149.96,88.1082
1761,2025-04-04 16:30:00,150.0,153.14,149.26,152.64,153.5416
1762,2025-04-04 17:00:00,152.77,153.14,150.83,151.99,92.1511
1763,2025-04-04 17:30:00,151.97,153.29,151.42,153.2,191.9269
1764,2025-04-04 18:00:00,153.19,153.29,150.92,151.04,194.4487
1765,2025-04-04 18:30:00,151.08,151.34,150.37,150.47,28.74
1766,2025-04-04 19:00:00,150.47,151.72,150.26,151.56,19.2588
1767,2025-04-04 19:30:00,151.47,152.23,151.28,151.58,22.2221
1768,2025-04-04 20:00:00,151.61,151.93,150.68,150.91,28.7954
1769,2025-04-04 20:30:00,150.95,152.86,150.86,152.59,34.5965
1770,2025-04-04 21:00:00,152.63,153.07,152.1,152.63,40.1326
1771,2025-04-04 21:30:00,152.69,154.07,152.43,152.78,1215.9649
1772,2025-04-04 22:00:00,152.99,153.3,152.43,152.82,16.0335
1773,2025-04-04 22:30:00,152.87,152.87,152.3,152.32,8.7685
1774,2025-04-04 23:00:00,152.34,152.34,151.35,151.47,17.5405
1775,2025-04-04 23:30:00,151.44,151.99,151.29,151.95,12.6333
1776,2025-04-05 00:00:00,152.07,152.31,151.38,152.09,7.9523
1777,2025-04-05 00:30:00,152.09,152.99,151.69,152.93,13.3419
1778,2025-04-05 01:00:00,152.99,153.62,152.82,153.62,19.5932
1779,2025-04-05 01:30:00,153.62,153.84,153.2,153.2,27.5913
1780,2025-04-05 02:00:00,153.31,153.44,152.49,152.58,14.4707
1781,2025-04-05 02:30:00,152.59,153.62,152.49,152.79,20.1513
1782,2025-04-05 03:00:00,152.84,153.03,152.49,152.53,10.5871
1783,2025-04-05 03:30:00,152.53,152.87,152.44,152.61,24.206
1784,2025-04-05 04:00:00,152.65,153.07,152.55,152.88,58.7532
1785,2025-04-05 04:30:00,152.88,152.98,151.83,151.88,22.1373
1786,2025-04-05 05:00:00,151.93,152.78,151.82,152.72,13.749
1787,2025-04-05 05:30:00,152.76,152.78,151.35,151.45,12.8624
1788,2025-04-05 06:00:00,151.51,152.2,151.35,151.85,17.9766
1789,2025-04-05 06:30:00,151.86,151.86,150.89,151.27,11.8633
1790,2025-04-05 07:00:00,151.22,151.55,150.83,151.5,14.3195
1791,2025-04-05 07:30:00,151.5,151.99,151.11,151.78,16.1389
1792,2025-04-05 08:00:00,151.83,152.23,151.41,151.75,30.7469
1793,2025-04-05 08:30:00,151.78,152.7,151.66,152.6,17.2277
1794,2025-04-05 09:00:00,152.67,153.5,152.65,153.19,24.1691
1795,2025-04-05 09:30:00,153.25,154.13,152.81,154.07,29.0501
1796,2025-04-05 10:00:00,154.13,154.42,153.68,154.1,33.2895
1797,2025-04-05 10:30:00,154.1,154.63,153.93,154.63,48.0111
1798,2025-04-05 11:00:00,154.63,155.36,153.63,154.15,49.4951
1799,2025-04-05 11:30:00,154.15,154.43,153.63,153.97,26.9885
1800,2025-04-05 12:00:00,154.04,154.46,153.63,153.72,17.4592
1801,2025-04-05 12:30:00,153.72,154.09,152.25,152.76,23.7755
1802,2025-04-05 13:00:00,152.8,153.0,151.43,151.56,40.8168
1803,2025-04-05 13:30:00,151.51,151.8,150.76,151.16,24.1144
1804,2025-04-05 14:00:00,151.15,152.06,151.04,151.48,48.4458
1805,2025-04-05 14:30:00,151.37,152.01,150.93,151.61,35.2399
1806,2025-04-05 15:00:00,151.62,151.77,150.92,150.97,22.4053
1807,2025-04-05 15:30:00,150.97,151.22,150.09,150.48,36.4349
1808,2025-04-05 16:00:00,150.47,151.11,150.43,150.87,14.9345
1809,2025-04-05 16:30:00,150.87,151.63,150.87,151.07,27.3466
1810,2025-04-05 17:00:00,151.21,151.43,150.52,151.43,24.5095
1811,2025-04-05 17:30:00,151.43,151.63,150.86,150.91,39.186
1812,2025-04-05 18:00:00,150.9,151.97,150.82,151.58,11.0151
1813,2025-04-05 18:30:00,151.55,152.01,151.47,152.0,11.4267
1814,2025-04-05 19:00:00,152.01,152.48,152.0,152.07,65.48
1815,2025-04-05 19:30:00,152.09,152.09,150.92,150.94,13.157
1816,2025-04-05 20:00:00,150.96,151.13,150.76,150.91,14.5761
1817,2025-04-05 20:30:00,150.86,151.24,149.91,150.58,66.1223
1818,2025-04-05 21:00:00,150.56,150.61,149.71,150.31,55.4248
1819,2025-04-05 21:30:00,150.35,150.35,149.64,149.64,13.029
1820,2025-04-05 22:00:00,149.64,150.47,149.64,150.05,9.9412
1821,2025-04-05 22:30:00,150.05,151.05,150.05,151.03,6.3088
1822,2025-04-05 23:00:00,151.03,152.0,150.93,151.97,15.1262
1823,2025-04-05 23:30:00,151.99,152.99,151.89,152.52,13.744
1824,2025-04-06 00:00:00,152.58,152.6,151.82,152.18,11.7023
1825,2025-04-06 00:30:00,152.18,152.4,151.67,151.81,12.296
1826,2025-04-06 01:00:00,151.83,152.37,151.47,152.08,14.4415
1827,2025-04-06 01:30:00,152.1,152.37,151.21,151.27,15.2334
1828,2025-04-06 02:00:00,151.4,151.49,150.9,150.91,9.1412
1829,2025-04-06 02:30:00,150.91,151.09,150.52,150.52,7.6669
1830,2025-04-06 03:00:00,150.49,150.84,150.0,150.02,19.7792
1831,2025-04-06 03:30:00,150.01,150.58,149.91,150.37,10.4848
1832,2025-04-06 04:00:00,150.42,150.52,149.86,150.3,12.9125
1833,2025-04-06 04:30:00,150.3,150.55,149.98,150.54,10.731
1834,2025-04-06 05:00:00,150.52,150.65,149.92,150.49,12.9544
1835,2025-04-06 05:30:00,150.55,151.09,150.02,151.09,10.1403
1836,2025-04-06 06:00:00,151.08,151.08,150.14,150.14,12.3572
1837,2025-04-06 06:30:00,150.14,150.25,148.94,148.94,24.3784
1838,2025-04-06 07:00:00,148.94,149.07,148.6,148.6,20.1393
1839,2025-04-06 07:30:00,148.6,148.93,148.28,148.35,15.8006
1840,2025-04-06 08:00:00,148.38,148.41,147.24,147.31,65.1882
1841,2025-04-06 08:30:00,147.3,148.45,147.26,148.45,21.2641
1842,2025-04-06 09:00:00,148.45,148.45,147.72,148.41,17.8973
1843,2025-04-06 09:30:00,148.41,148.45,147.44,147.59,12.8647
1844,2025-04-06 10:00:00,147.47,147.63,146.72,146.88,41.9113
1845,2025-04-06 10:30:00,146.88,147.61,146.72,147.48,25.2371
1846,2025-04-06 11:00:00,147.44,147.67,146.74,147.01,58.4114
1847,2025-04-06 11:30:00,147.05,147.05,146.26,146.75,54.7581
1848,2025-04-06 12:00:00,146.65,147.16,146.26,146.54,21.4484
1849,2025-04-06 12:30:00,146.54,146.61,145.24,145.24,153.1813
1850,2025-04-06 13:00:00,145.24,145.68,144.41,144.42,63.4294
1851,2025-04-06 13:30:00,144.41,144.58,142.2,142.47,99.8417
1852,2025-04-06 14:00:00,142.38,144.05,142.01,142.83,64.6968
1853,2025-04-06 14:30:00,142.83,144.52,142.67,144.51,49.6016
1854,2025-04-06 15:00:00,144.51,144.92,143.94,144.1,24.0221
1855,2025-04-06 15:30:00,144.06,144.83,144.01,144.18,14.5314
1856,2025-04-06 16:00:00,144.05,144.05,142.83,143.77,27.4438
1857,2025-04-06 16:30:00,143.81,144.05,142.01,142.19,53.4973
1858,2025-04-06 17:00:00,142.14,142.17,138.67,139.13,206.5329
1859,2025-04-06 17:30:00,139.14,139.69,137.75,138.41,279.5504
1860,2025-04-06 18:00:00,138.41,138.5,135.0,135.0,150.8401
1861,2025-04-06 18:30:00,135.0,136.01,132.56,133.25,144.7891
1862,2025-04-06 19:00:00,133.34,134.3,132.27,132.72,134.6667
1863,2025-04-06 19:30:00,132.64,133.2,131.44,132.83,93.8017
1864,2025-04-06 20:00:00,132.75,133.14,131.71,132.18,60.6161
1865,2025-04-06 20:30:00,132.22,132.5,129.02,129.24,226.0711
1866,2025-04-06 21:00:00,129.2,130.72,128.4,128.78,122.0448
1867,2025-04-06 21:30:00,128.94,130.39,128.42,129.38,50.8101
1868,2025-04-06 22:00:00,129.36,131.6,127.91,130.84,142.1618
1869,2025-04-06 22:30:00,130.84,130.84,128.4,129.11,65.5498
1870,2025-04-06 23:00:00,129.11,129.58,126.4,127.05,109.1411
1871,2025-04-06 23:30:00,126.93,130.43,126.93,129.02,90.9913
1872,2025-04-07 00:00:00,129.06,129.4,127.0,128.56,127.3508
1873,2025-04-07 00:30:00,128.61,128.62,126.12,127.07,105.0586
1874,2025-04-07 01:00:00,127.07,131.6,127.07,130.88,95.7443
1875,2025-04-07 01:30:00,130.76,131.16,128.77,129.26,98.0003
1876,2025-04-07 02:00:00,129.25,129.62,127.4,127.64,104.9572
1877,2025-04-07 02:30:00,127.64,128.08,126.73,127.05,118.6109
1878,2025-04-07 03:00:00,127.05,127.28,125.63,126.28,87.3995
1879,2025-04-07 03:30:00,126.17,126.33,122.04,123.48,207.1046
1880,2025-04-07 04:00:00,123.55,125.3,122.92,125.3,117.5638
